Time,StudentID,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ReadingScore,WritingScore,PredictedMathScore,MathScore
49:33.7,25050,Male,2,High School,Standard,Not completed,58,51,60,61
50:50.9,5795,Male,1,Some College,Free or Reduced,Completed,61,61,63,65
52:08.0,5491,Male,3,Associates,Free or Reduced,Not completed,69,65,70,71
53:25.2,25704,Male,1,Bachelors,Free or Reduced,Completed,52,51,53,50
54:42.4,17002,Male,2,Some High School,Standard,Completed,87,84,90,86
55:59.6,20183,Male,2,Some College,Standard,Completed,63,60,65,63
57:16.7,11797,Female,3,Some College,Free or Reduced,Not completed,73,67,59,63
58:33.9,24403,Female,1,High School,Free or Reduced,Completed,66,67,55,43
59:51.1,13951,Male,2,Some High School,Standard,Completed,60,56,62,59
01:08.3,1600,Female,5,Associates,Free or Reduced,Completed,66,64,56,58
02:25.4,25383,Male,2,Some High School,Free or Reduced,Not completed,34,34,41,37
03:42.6,1849,Female,2,Some College,Free or Reduced,Not completed,83,83,73,71
04:59.8,1752,Female,0,Some College,Standard,Not completed,73,71,62,64
06:17.0,29447,Female,2,Masters,Standard,Not completed,72,73,67,66
07:34.1,2040,Male,2,High School,Standard,Completed,75,76,78,81
08:51.3,18467,Female,3,Some High School,Free or Reduced,Completed,43,38,32,28
10:08.5,7965,Female,1,Associates,Standard,Completed,80,84,75,71
11:25.7,5231,Female,3,Some High School,Standard,Not completed,95,85,77,86
12:42.8,546,Female,0,Some High School,Standard,Completed,100,97,88,92
14:00.0,6199,Female,1,High School,Free or Reduced,Not completed,39,34,32,27
15:17.2,25968,Male,2,Bachelors,Standard,Not completed,76,72,79,82
16:34.4,24470,Female,2,Some High School,Standard,Not completed,60,62,52,51
17:51.5,26598,Female,1,Masters,Free or Reduced,Completed,91,89,76,81
19:08.7,5147,Male,5,Some College,Free or Reduced,Not completed,60,61,68,58
20:25.9,28420,Male,3,High School,Standard,Completed,84,85,90,83
21:43.1,10737,Female,3,Some College,Standard,Completed,66,66,58,45
23:00.2,18051,Male,2,Some College,Free or Reduced,Completed,57,61,61,61
24:17.4,12191,Female,2,Some College,Standard,Not completed,74,67,61,66
25:34.6,10694,Male,1,Some High School,Standard,Completed,61,68,70,75
26:51.8,24796,Female,3,Some College,Standard,Completed,94,100,90,96
28:08.9,7169,Male,3,Some College,Standard,Completed,67,70,74,69
29:26.1,16559,Female,5,Some College,Standard,Not completed,79,81,74,82
30:43.3,18592,Male,5,Masters,Standard,Not completed,79,72,88,87
32:00.5,28436,Female,0,Some College,Free or Reduced,Not completed,50,45,40,38
33:17.6,27145,Female,1,Associates,Standard,Not completed,70,68,60,65
34:34.8,20171,Male,2,Associates,Standard,Not completed,68,64,71,74
35:52.0,28813,Female,2,Masters,Standard,Not completed,82,93,83,87
37:09.2,14650,Male,1,High School,Standard,Not completed,58,58,63,65
38:26.3,15302,Female,3,Some College,Standard,Not completed,88,94,83,92
39:43.5,15574,Male,1,Some College,Standard,Not completed,73,79,77,85
41:00.7,10417,Female,5,Masters,Standard,Not completed,71,72,65,70
42:17.9,24375,Female,3,Some High School,Standard,Completed,83,79,72,79
43:35.0,23250,Male,2,Some High School,Standard,Not completed,68,58,69,55
44:52.2,9318,Female,3,High School,Standard,Completed,92,92,84,80
46:09.4,21457,Female,2,Associates,Standard,Not completed,71,69,61,57
47:26.6,28422,Female,2,Some High School,Free or Reduced,Not completed,64,70,58,70
48:43.7,18825,Female,2,Bachelors,Standard,Not completed,73,67,61,68
50:00.9,17706,Male,2,Masters,Free or Reduced,Not completed,58,56,59,60
51:18.1,17987,Female,1,Some College,Free or Reduced,Not completed,54,53,44,46
52:35.3,14090,Male,5,Some High School,Free or Reduced,Completed,80,74,83,81
53:52.4,4065,Male,1,High School,Free or Reduced,Not completed,56,58,57,65
55:09.6,27673,Male,3,Some High School,Standard,Not completed,56,54,63,58
56:26.8,1294,Female,3,Some High School,Free or Reduced,Not completed,71,65,57,56
57:44.0,15566,Female,2,High School,Standard,Not completed,71,68,60,66
59:01.1,2000,Female,3,Some High School,Standard,Completed,99,100,92,91
00:18.3,20026,Female,2,High School,Free or Reduced,Completed,71,66,56,47
01:35.5,2063,Male,2,Associates,Standard,Not completed,58,57,63,59
02:52.7,28404,Male,5,Associates,Free or Reduced,Not completed,90,81,88,88
04:09.8,1507,Male,2,High School,Free or Reduced,Not completed,42,40,46,32
05:27.0,6683,Male,3,Associates,Standard,Completed,65,70,72,72
06:44.2,17943,Male,3,Some High School,Standard,Not completed,59,55,64,61
08:01.4,20002,Male,3,Associates,Standard,Not completed,82,69,84,84
09:18.5,5577,Male,2,Some High School,Standard,Not completed,30,34,41,42
10:35.7,22320,Male,2,Bachelors,Standard,Not completed,76,71,79,72
11:52.9,8089,Female,3,Bachelors,Standard,Not completed,87,81,73,90
13:10.1,5611,Female,3,High School,Standard,Not completed,65,62,53,53
14:27.2,22186,Female,3,Masters,Standard,Not completed,87,91,82,83
15:44.4,22850,Female,2,Some College,Standard,Not completed,66,59,54,48
17:01.6,5335,Male,0,High School,Standard,Completed,70,66,72,81
18:18.7,9546,Male,2,Associates,Free or Reduced,Not completed,85,80,81,80
19:35.9,4141,Male,5,Some High School,Free or Reduced,Not completed,78,75,80,83
20:53.1,7938,Female,3,Masters,Standard,Completed,97,98,90,78
22:10.3,24361,Male,5,Some High School,Standard,Completed,75,74,85,78
23:27.4,28805,Female,3,High School,Standard,Not completed,63,66,58,57
24:44.6,13036,Female,3,Some College,Free or Reduced,Not completed,43,47,39,36
26:01.8,6016,Male,2,Associates,Standard,Not completed,76,75,79,82
27:19.0,12224,Male,1,Associates,Free or Reduced,Completed,86,80,81,76
28:36.1,17619,Female,2,High School,Standard,Completed,80,82,71,71
29:53.3,25686,Male,1,High School,Standard,Not completed,51,51,58,58
31:10.5,21015,Male,2,Some High School,Free or Reduced,Not completed,54,50,55,44
32:27.7,28948,Female,3,Bachelors,Standard,Not completed,57,52,47,45
33:44.8,12949,Male,5,Associates,Free or Reduced,Not completed,29,31,38,35
35:02.0,2251,Female,5,Bachelors,Free or Reduced,Completed,91,91,81,80
36:19.2,3670,Female,5,Some College,Standard,Not completed,74,75,72,77
37:36.4,27303,Female,2,Masters,Standard,Not completed,90,82,73,75
38:53.5,21779,Male,1,Masters,Standard,Not completed,83,82,85,89
40:10.7,23946,Male,1,Some High School,Standard,Not completed,63,61,68,69
41:27.9,13436,Female,5,Some High School,Standard,Not completed,89,90,82,92
42:45.1,27927,Male,5,High School,Standard,Completed,70,74,84,87
44:02.2,17331,Male,2,Some High School,Free or Reduced,Completed,65,68,70,72
45:19.4,11689,Male,1,Some High School,Standard,Completed,77,78,80,85
46:36.6,22062,Male,2,Some High School,Free or Reduced,Not completed,35,30,38,27
47:53.8,22608,Female,3,High School,Free or Reduced,Completed,89,89,76,74
49:10.9,19354,Female,0,Some High School,Standard,Completed,84,86,75,78
50:28.1,14196,Female,3,Some College,Standard,Completed,64,70,59,59
51:45.3,24843,Male,3,High School,Standard,Not completed,52,54,62,62
53:02.5,19265,Male,3,Bachelors,Standard,Not completed,63,61,68,60
54:19.6,20269,Male,5,Some College,Standard,Not completed,86,78,90,93
55:36.8,30045,Female,2,Some College,Standard,Not completed,83,78,72,67
56:54.0,16666,Male,2,High School,Standard,Not completed,68,60,71,76
58:11.2,12963,Female,2,Some High School,Standard,Completed,89,89,76,86
59:28.3,22269,Male,2,Some High School,Standard,Completed,95,92,93,87
00:45.5,11910,Female,3,Some High School,Standard,Completed,76,74,65,60
02:02.7,6697,Male,2,Associates,Free or Reduced,Not completed,63,66,69,67
03:19.9,28542,Male,2,High School,Standard,Completed,59,65,70,64
04:37.0,6058,Female,5,Some High School,Free or Reduced,Not completed,67,68,60,57
05:54.2,18224,Male,2,Associates,Free or Reduced,Not completed,53,48,55,46
07:11.4,17948,Female,2,High School,Standard,Not completed,83,77,72,70
08:28.6,20057,Female,1,Bachelors,Standard,Completed,73,73,64,64
09:45.7,28539,Male,1,Masters,Free or Reduced,Completed,55,52,54,39
11:02.9,4698,Male,2,Some High School,Standard,Completed,87,78,85,86
12:20.1,10750,Female,2,High School,Standard,Not completed,73,70,61,64
13:37.3,3320,Male,2,Some High School,Standard,Not completed,46,50,56,59
14:54.4,21576,Male,2,Some College,Free or Reduced,Completed,62,58,60,68
16:11.6,15864,Female,5,Some High School,Standard,Completed,70,77,69,81
17:28.8,10464,Female,5,Associates,Free or Reduced,Completed,92,92,85,84
18:46.0,29717,Female,2,Bachelors,Free or Reduced,Not completed,48,55,44,41
20:03.1,12446,Male,2,High School,Free or Reduced,Not completed,73,69,73,64
21:20.3,4773,Male,2,High School,Free or Reduced,Not completed,56,50,56,51
22:37.5,6575,Female,2,Some High School,Standard,Not completed,58,55,49,51
23:54.7,25140,Male,3,Some College,Free or Reduced,Not completed,51,53,56,60
25:11.8,4709,Female,1,High School,Standard,Not completed,79,75,68,67
26:29.0,17231,Male,1,Associates,Free or Reduced,Not completed,45,44,50,52
27:46.2,22204,Male,2,Associates,Standard,Not completed,78,80,80,76
29:03.4,17222,Male,1,High School,Free or Reduced,Not completed,40,29,40,40
30:20.5,13653,Female,1,Some College,Standard,Not completed,77,73,67,53
31:37.7,8740,Male,1,Masters,Standard,Completed,76,80,79,85
32:54.9,25584,Female,5,Bachelors,Standard,Not completed,90,83,77,86
34:12.1,20981,Male,2,Associates,Standard,Not completed,69,67,73,77
35:29.2,5785,Female,2,Associates,Standard,Completed,79,79,70,68
36:46.4,15965,Female,5,Associates,Standard,Not completed,56,56,51,50
38:03.6,16988,Male,3,Masters,Standard,Not completed,81,73,84,80
39:20.8,13560,Male,2,Associates,Standard,Not completed,63,62,68,71
40:37.9,10270,Female,2,High School,Standard,Not completed,63,67,58,65
41:55.1,26810,Female,5,Some High School,Standard,Not completed,69,61,59,69
43:12.3,7225,Female,1,Some High School,Standard,Not completed,60,62,52,51
44:29.5,2311,Female,3,Some College,Standard,Not completed,80,85,76,82
45:46.6,23658,Male,3,Bachelors,Standard,Not completed,69,66,72,70
47:03.8,18366,Female,2,Some High School,Free or Reduced,Not completed,51,47,42,49
48:21.0,12658,Male,5,High School,Standard,Completed,69,73,84,76
49:38.1,8391,Male,2,Associates,Free or Reduced,Completed,68,68,71,66
50:55.3,26679,Female,2,High School,Standard,Not completed,62,59,52,64
52:12.5,8677,Female,2,Some College,Standard,Completed,70,71,60,60
53:29.7,15167,Male,2,Associates,Free or Reduced,Not completed,56,50,56,56
54:46.8,12916,Male,1,Associates,Free or Reduced,Completed,56,50,54,55
56:04.0,2823,Female,2,Associates,Free or Reduced,Not completed,58,57,48,49
57:21.2,4551,Male,1,Some High School,Standard,Not completed,40,37,45,48
58:38.4,5336,Male,5,High School,Standard,Not completed,75,74,85,77
59:55.5,11437,Female,5,Some College,Standard,Not completed,94,91,85,95
01:12.7,20837,Male,3,Some High School,Free or Reduced,Not completed,47,42,49,45
02:29.9,14009,Male,3,Some College,Free or Reduced,Not completed,78,71,74,78
03:47.1,11353,Male,3,Associates,Standard,Not completed,67,64,71,66
05:04.2,3749,Female,3,Masters,Standard,Not completed,84,82,72,73
06:21.4,10394,Male,3,Bachelors,Standard,Not completed,57,52,61,71
07:38.6,22779,Female,2,Bachelors,Standard,Completed,84,96,82,87
08:55.8,16532,Male,2,Associates,Standard,Completed,76,74,78,62
10:12.9,25414,Female,1,Some High School,Standard,Completed,83,78,72,65
11:30.1,9079,Male,2,Associates,Standard,Completed,52,58,61,50
12:47.3,524,Male,2,High School,Standard,Completed,52,49,54,53
14:04.5,29778,Female,0,High School,Free or Reduced,Not completed,47,44,39,31
15:21.6,13732,Male,1,Some College,Standard,Not completed,64,65,70,74
16:38.8,27304,Male,1,Some College,Standard,Completed,76,84,79,90
17:56.0,28112,Female,1,Masters,Standard,Not completed,93,93,85,88
19:13.2,122,Female,2,Some College,Standard,Completed,93,93,84,88
20:30.3,20750,Female,2,Associates,Free or Reduced,Not completed,61,52,46,42
21:47.5,15620,Female,5,Some College,Standard,Not completed,69,67,63,64
23:04.7,9799,Male,2,Some High School,Free or Reduced,Not completed,62,58,61,57
24:21.9,29350,Male,3,Associates,Standard,Not completed,67,73,75,69
25:39.0,2283,Male,1,High School,Standard,Not completed,48,45,54,51
26:56.2,2302,Male,3,Bachelors,Free or Reduced,Not completed,74,70,72,66
28:13.4,11609,Male,1,Associates,Free or Reduced,Not completed,58,52,58,60
29:30.6,26574,Female,2,High School,Free or Reduced,Not completed,57,60,49,48
30:47.7,14292,Female,1,Associates,Standard,Not completed,69,65,59,67
32:04.9,5820,Female,2,Some College,Free or Reduced,Not completed,75,74,67,56
33:22.1,14553,Male,3,Associates,Standard,Not completed,56,59,65,63
34:39.3,21734,Female,1,Associates,Standard,Completed,93,96,85,91
35:56.4,16770,Male,3,High School,Standard,Not completed,57,59,66,61
37:13.6,19439,Male,2,Some College,Standard,Completed,82,81,84,79
38:30.8,15173,Male,1,Some College,Free or Reduced,Completed,67,71,71,61
39:48.0,19950,Female,2,Associates,Standard,Not completed,69,60,58,58
41:05.1,48,Female,3,Associates,Free or Reduced,Completed,74,76,66,57
42:22.3,16885,Male,0,High School,Standard,Not completed,61,56,63,61
43:39.5,15011,Female,1,Masters,Free or Reduced,Not completed,90,89,76,69
44:56.7,3185,Male,1,Some High School,Free or Reduced,Not completed,31,27,36,33
46:13.8,14345,Female,3,Associates,Standard,Completed,84,90,80,82
47:31.0,15774,Male,5,Some College,Free or Reduced,Not completed,76,80,79,84
48:48.2,20668,Female,1,Associates,Standard,Not completed,37,40,35,33
50:05.4,229,Female,2,Some College,Standard,Completed,95,94,86,88
51:22.5,23571,Male,2,Associates,Standard,Completed,84,84,89,84
52:39.7,2824,Female,3,Some High School,Free or Reduced,Not completed,68,69,59,56
53:56.9,8772,Male,2,Masters,Standard,Completed,82,76,84,82
55:14.1,969,Female,1,Bachelors,Standard,Not completed,84,80,72,75
56:31.2,3007,Female,0,High School,Standard,Not completed,78,79,70,66
57:48.4,20689,Female,3,High School,Standard,Not completed,75,66,60,56
59:05.6,29944,Male,2,Associates,Standard,Completed,79,80,83,81
00:22.8,17458,Female,5,High School,Standard,Completed,61,62,53,56
01:39.9,10942,Female,3,Some High School,Free or Reduced,Not completed,49,49,43,40
02:57.1,23722,Female,3,Associates,Standard,Not completed,63,61,53,45
04:14.3,26777,Male,2,Some High School,Standard,Completed,72,73,76,78
05:31.5,7210,Male,3,Associates,Standard,Completed,84,82,86,93
06:48.6,2944,Male,3,Some High School,Standard,Not completed,45,45,52,54
08:05.8,21970,Female,2,Masters,Standard,Not completed,77,72,63,62
09:23.0,10910,Male,2,High School,Standard,Not completed,58,51,60,57
10:40.2,26503,Male,3,Associates,Free or Reduced,Completed,73,73,72,63
11:57.3,14016,Male,5,Associates,Standard,Not completed,66,59,72,68
13:14.5,4433,Female,2,High School,Standard,Not completed,71,67,60,74
14:31.7,23728,Female,3,Some High School,Standard,Not completed,88,90,80,76
15:48.9,23606,Female,2,Some College,Standard,Completed,78,79,68,71
17:06.0,4161,Female,1,Associates,Standard,Not completed,93,82,73,74
18:23.2,3117,Male,3,Bachelors,Standard,Not completed,77,72,80,84
19:40.4,17509,Female,2,Some College,Free or Reduced,Completed,65,60,49,41
20:57.6,11232,Male,0,Some High School,Standard,Not completed,59,55,63,67
22:14.7,5322,Male,2,High School,Standard,Not completed,71,64,72,65
23:31.9,13753,Male,0,Some College,Standard,Not completed,61,59,66,69
24:49.1,23637,Male,3,High School,Standard,Not completed,63,64,71,75
26:06.2,22921,Male,2,Some High School,Standard,Completed,62,64,69,69
27:23.4,2419,Male,2,Some College,Standard,Not completed,75,70,78,72
28:40.6,28690,Female,3,Bachelors,Standard,Not completed,82,83,74,80
29:57.8,26339,Female,3,Some High School,Free or Reduced,Not completed,81,76,70,65
31:14.9,13303,Male,0,Masters,Standard,Completed,65,62,68,70
32:32.1,7170,Female,1,Associates,Standard,Completed,100,100,92,78
33:49.3,28706,Female,2,Some High School,Free or Reduced,Not completed,55,50,44,34
35:06.5,23385,Female,1,High School,Standard,Completed,85,86,75,75
36:23.6,1017,Male,3,Some College,Standard,Not completed,81,75,84,88
37:40.8,22471,Female,1,Associates,Free or Reduced,Not completed,53,51,44,41
38:58.0,18312,Male,2,Bachelors,Free or Reduced,Not completed,72,69,72,71
40:15.2,350,Female,1,Bachelors,Standard,Not completed,65,69,59,52
41:32.3,14895,Male,3,Associates,Standard,Completed,80,81,84,86
42:49.5,25062,Female,0,Masters,Standard,Completed,86,91,81,78
44:06.7,223,Male,3,Some High School,Standard,Not completed,80,75,84,86
45:23.9,29638,Female,2,High School,Standard,Not completed,70,69,61,67
46:41.0,29583,Female,3,Some College,Free or Reduced,Completed,72,73,64,56
47:58.2,23966,Male,3,Associates,Free or Reduced,Completed,83,88,86,79
49:15.4,2500,Female,2,Some High School,Standard,Completed,82,81,72,77
50:32.6,29178,Female,3,Bachelors,Free or Reduced,Not completed,77,78,69,75
51:49.7,28678,Female,3,Associates,Standard,Not completed,97,98,90,96
53:06.9,564,Male,1,Bachelors,Free or Reduced,Not completed,51,46,54,48
54:24.1,29897,Female,3,High School,Free or Reduced,Not completed,75,72,60,73
55:41.3,10367,Male,5,Masters,Standard,Not completed,73,72,85,76
56:58.4,24929,Female,2,Some College,Standard,Completed,69,77,66,64
58:15.6,3385,Female,1,Some College,Standard,Completed,35,37,31,23
59:32.8,3933,Female,0,Some College,Standard,Not completed,44,40,35,36
00:50.0,7959,Male,2,Associates,Standard,Not completed,78,78,80,75
02:07.1,19091,Male,2,Bachelors,Standard,Not completed,67,63,70,70
03:24.3,30455,Male,2,Some College,Standard,Completed,64,65,69,68
04:41.5,14516,Male,3,High School,Free or Reduced,Not completed,68,61,67,52
05:58.7,30110,Male,2,Bachelors,Standard,Not completed,93,90,92,95
07:15.8,30218,Female,1,Some College,Standard,Completed,90,93,82,83
08:33.0,3535,Female,1,Some College,Standard,Not completed,71,62,58,56
09:50.2,18316,Female,1,Bachelors,Standard,Not completed,70,75,67,72
11:07.4,26728,Female,2,Bachelors,Standard,Not completed,86,87,75,83
12:24.5,30339,Male,3,Some College,Free or Reduced,Not completed,76,78,74,75
13:41.7,27110,Female,5,Some High School,Standard,Not completed,78,73,70,85
14:58.9,17205,Female,2,Associates,Standard,Not completed,68,65,60,59
16:16.1,28305,Female,2,Bachelors,Standard,Not completed,69,75,67,60
17:33.2,13611,Female,3,High School,Standard,Not completed,70,69,60,59
18:50.4,24882,Male,3,High School,Free or Reduced,Completed,74,75,72,64
20:07.6,15994,Female,0,Associates,Free or Reduced,Not completed,55,49,44,46
21:24.8,29508,Male,2,Bachelors,Standard,Not completed,62,62,68,70
22:41.9,10889,Female,0,Some High School,Free or Reduced,Completed,70,66,55,56
23:59.1,12018,Female,1,Some College,Free or Reduced,Completed,49,51,42,40
25:16.3,7645,Female,3,Some High School,Standard,Not completed,65,65,57,51
26:33.5,14116,Female,3,Masters,Standard,Not completed,92,91,84,87
27:50.6,14708,Male,2,High School,Standard,Completed,69,67,73,77
29:07.8,9589,Female,2,Some College,Standard,Completed,77,80,68,62
30:25.0,25349,Female,3,Some High School,Free or Reduced,Not completed,39,36,32,35
31:42.2,2833,Female,2,High School,Free or Reduced,Not completed,55,55,45,52
32:59.3,26939,Female,0,Bachelors,Standard,Not completed,63,57,52,51
34:16.5,26815,Female,3,Associates,Standard,Not completed,67,67,59,67
35:33.7,29226,Male,2,Some High School,Standard,Not completed,49,43,53,54
36:50.9,24292,Male,0,Some High School,Standard,Completed,42,45,51,53
38:08.0,9979,Female,3,Some High School,Free or Reduced,Completed,61,69,58,56
39:25.2,22017,Male,1,Some High School,Free or Reduced,Not completed,61,54,61,52
40:42.4,28353,Female,3,Masters,Free or Reduced,Completed,93,100,89,77
41:59.6,14549,Female,3,Bachelors,Standard,Completed,70,76,67,56
43:16.7,4095,Female,2,Masters,Standard,Not completed,84,81,72,71
44:33.9,19073,Male,5,Associates,Standard,Not completed,80,77,89,97
45:51.1,17573,Female,2,Some College,Standard,Not completed,54,52,45,51
47:08.3,21229,Male,1,Some High School,Standard,Not completed,57,42,53,64
48:25.4,21594,Male,1,Some College,Standard,Not completed,73,71,76,84
49:42.6,3990,Male,3,Some High School,Standard,Not completed,84,81,86,86
50:59.8,8060,Male,3,High School,Free or Reduced,Not completed,73,67,72,58
52:17.0,10565,Male,5,High School,Standard,Not completed,83,81,90,89
53:34.1,26454,Female,2,Associates,Free or Reduced,Not completed,89,83,74,71
54:51.3,16016,Female,3,High School,Standard,Not completed,74,75,68,80
56:08.5,29364,Male,3,Associates,Free or Reduced,Completed,51,55,55,53
57:25.7,26501,Female,1,Bachelors,Standard,Not completed,61,54,51,41
58:42.8,26986,Female,5,Some High School,Free or Reduced,Completed,72,75,68,67
00:00.0,14799,Female,2,Some High School,Standard,Completed,73,73,64,63
01:17.2,2785,Female,2,Some College,Standard,Completed,79,76,68,65
02:34.3,29271,Female,5,Associates,Free or Reduced,Not completed,78,82,74,79
03:51.5,10771,Female,3,Some High School,Free or Reduced,Not completed,64,60,50,50
05:08.7,10686,Male,3,Some High School,Standard,Completed,51,58,62,56
06:25.9,3880,Male,2,Bachelors,Free or Reduced,Completed,77,71,73,65
07:43.0,24909,Female,2,Some College,Standard,Not completed,69,73,67,79
09:00.2,26193,Male,2,Associates,Free or Reduced,Not completed,59,55,61,63
10:17.4,22071,Female,1,Associates,Free or Reduced,Completed,52,54,41,39
11:34.6,21318,Female,1,Some High School,Standard,Not completed,78,79,69,69
12:51.7,25355,Female,0,Some High School,Standard,Not completed,83,75,70,68
14:08.9,23733,Male,3,Associates,Free or Reduced,Completed,67,70,71,64
15:26.1,18974,Female,3,High School,Free or Reduced,Not completed,62,67,57,59
16:43.3,11975,Male,2,Some College,Standard,Completed,73,76,77,75
18:00.4,7746,Male,5,Some College,Free or Reduced,Not completed,67,63,68,71
19:17.6,29394,Female,3,Some High School,Standard,Not completed,93,97,86,80
20:34.8,21619,Female,3,High School,Standard,Not completed,93,97,86,78
21:52.0,3945,Female,5,Masters,Standard,Not completed,100,93,87,87
23:09.1,2164,Male,2,Some College,Standard,Completed,77,79,80,83
24:26.3,2886,Female,1,High School,Standard,Completed,84,80,72,64
25:43.5,10109,Male,3,High School,Standard,Not completed,68,74,76,74
27:00.7,20343,Female,3,Masters,Free or Reduced,Completed,93,100,89,81
28:17.8,4354,Female,3,Associates,Standard,Not completed,79,83,73,79
29:35.0,5666,Female,5,High School,Free or Reduced,Not completed,61,57,52,49
30:52.2,172,Female,3,Some College,Standard,Not completed,86,81,72,79
32:09.4,639,Female,3,Associates,Standard,Not completed,74,73,67,76
33:26.5,22227,Female,5,Bachelors,Standard,Completed,71,75,68,76
34:43.7,25500,Male,0,Bachelors,Free or Reduced,Not completed,81,80,78,88
36:00.9,5065,Female,3,Some College,Standard,Completed,79,84,73,74
37:18.1,1548,Female,5,Associates,Standard,Completed,88,86,79,84
38:35.2,7435,Female,5,Associates,Free or Reduced,Not completed,64,71,60,63
39:52.4,10932,Female,2,Associates,Standard,Not completed,83,80,72,63
41:09.6,10024,Male,3,High School,Standard,Not completed,66,73,74,77
42:26.8,1036,Female,3,Some High School,Standard,Not completed,78,80,71,70
43:43.9,25616,Female,1,Some College,Standard,Not completed,52,55,46,49
45:01.1,14419,Female,3,High School,Standard,Not completed,96,91,85,82
46:18.3,18827,Female,2,Bachelors,Standard,Completed,82,85,75,76
47:35.5,8418,Female,5,High School,Free or Reduced,Not completed,67,71,61,64
48:52.6,18870,Female,2,Some College,Free or Reduced,Not completed,77,75,67,66
50:09.8,9582,Male,0,Some High School,Free or Reduced,Not completed,72,64,67,67
51:27.0,23961,Male,1,Bachelors,Free or Reduced,Not completed,59,51,59,64
52:44.2,10713,Male,3,Masters,Free or Reduced,Not completed,85,85,86,80
54:01.3,24156,Male,5,Associates,Standard,Not completed,67,56,70,78
55:18.5,23575,Male,0,Bachelors,Free or Reduced,Completed,67,70,71,74
56:35.7,8257,Female,5,Some College,Standard,Not completed,75,73,71,77
57:52.9,12467,Male,2,Associates,Free or Reduced,Not completed,58,59,62,66
59:10.0,25651,Female,1,Some College,Standard,Not completed,71,66,60,61
00:27.2,25267,Female,2,Associates,Standard,Not completed,77,76,68,77
01:44.4,18408,Female,2,Bachelors,Standard,Not completed,68,64,60,57
03:01.6,18256,Female,2,Associates,Free or Reduced,Not completed,74,73,67,60
04:18.7,354,Female,2,Some College,Standard,Not completed,71,70,61,59
05:35.9,21744,Male,2,Some High School,Free or Reduced,Completed,47,41,48,36
06:53.1,23808,Female,2,Some High School,Standard,Completed,69,59,57,55
08:10.3,5904,Male,1,High School,Standard,Not completed,67,63,71,77
09:27.4,12954,Male,3,Bachelors,Standard,Completed,40,46,51,58
10:44.6,1164,Male,2,Some High School,Free or Reduced,Not completed,78,66,73,70
12:01.8,27600,Male,3,High School,Standard,Not completed,64,62,71,67
13:19.0,3395,Female,2,Some High School,Standard,Completed,68,72,61,63
14:36.1,14796,Male,3,High School,Standard,Not completed,81,75,85,82
15:53.3,24197,Female,0,Associates,Standard,Completed,79,81,70,71
17:10.5,12760,Female,1,Associates,Free or Reduced,Completed,71,74,63,59
18:27.7,3127,Female,2,Some College,Standard,Not completed,74,69,62,64
19:44.8,9694,Male,2,High School,Standard,Completed,69,73,75,83
21:02.0,15138,Male,5,Some College,Standard,Not completed,59,54,65,65
22:19.2,8501,Male,5,Some College,Standard,Not completed,68,68,81,81
23:36.4,24629,Male,2,Some High School,Standard,Not completed,72,72,76,72
24:53.5,20738,Male,1,Bachelors,Standard,Completed,94,92,93,100
26:10.7,25508,Male,2,Masters,Standard,Completed,81,77,84,84
27:27.9,24962,Male,3,High School,Free or Reduced,Not completed,65,55,63,69
28:45.1,16535,Female,1,Some College,Free or Reduced,Completed,87,84,75,66
30:02.2,3587,Male,3,Some College,Standard,Not completed,70,67,73,73
31:19.4,3557,Female,0,Bachelors,Standard,Completed,83,91,81,79
32:36.6,25669,Male,2,Associates,Standard,Not completed,70,63,71,61
33:53.7,10962,Male,1,High School,Standard,Not completed,60,57,63,68
35:10.9,13004,Female,5,Some High School,Free or Reduced,Not completed,48,52,45,57
36:28.1,16708,Female,1,Some College,Free or Reduced,Not completed,72,76,68,62
37:45.3,16005,Female,2,Some High School,Free or Reduced,Not completed,51,50,44,41
39:02.4,5171,Male,1,Bachelors,Free or Reduced,Not completed,33,41,46,40
40:19.6,6743,Female,1,Associates,Free or Reduced,Not completed,70,69,58,63
41:36.8,7398,Male,3,High School,Standard,Completed,50,54,62,64
42:54.0,19593,Female,3,Masters,Standard,Not completed,77,79,69,67
44:11.1,11267,Male,1,Some College,Free or Reduced,Not completed,51,47,55,52
45:28.3,30331,Female,2,Some College,Free or Reduced,Not completed,68,67,57,54
46:45.5,9484,Male,1,Some College,Free or Reduced,Not completed,50,51,55,51
48:02.7,13830,Male,2,Some College,Free or Reduced,Completed,66,63,67,70
49:19.8,30062,Female,1,Some High School,Free or Reduced,Not completed,58,54,46,51
50:37.0,18763,Male,3,Associates,Standard,Completed,78,78,80,83
51:54.2,16892,Female,3,Some High School,Standard,Completed,72,77,66,71
53:11.4,13890,Female,2,High School,Standard,Completed,81,78,71,69
54:28.5,23635,Male,1,High School,Standard,Completed,70,71,75,64
55:45.7,23302,Female,5,Some High School,Standard,Completed,86,97,84,86
57:02.9,8177,Female,1,High School,Standard,Not completed,92,88,76,82
58:20.1,11620,Male,3,Associates,Standard,Not completed,60,59,67,67
59:37.2,7857,Female,5,Some College,Free or Reduced,Not completed,84,77,75,68
00:54.4,20805,Male,2,Some High School,Standard,Not completed,74,74,77,84
02:11.6,17485,Male,2,Some College,Standard,Completed,71,66,71,75
