Time,StudentID,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ReadingScore,WritingScore,PredictedMathScore,MathScore
2024-11-13 02:31:25.826257348,8002,Female,2,Some High School,Free or Reduced,Not completed,55,48,43.0,44
2024-11-13 02:33:18.693664271,5387,Male,3,Some High School,Free or Reduced,Completed,62,54,60.0,55
2024-11-13 02:35:11.561071195,22116,Male,2,Some High School,Free or Reduced,Not completed,57,55,58.0,68
2024-11-13 02:37:04.428478118,28074,Female,2,Some College,Free or Reduced,Not completed,64,63,54.0,54
2024-11-13 02:38:57.295885042,2738,Male,3,Associates,Free or Reduced,Not completed,67,64,68.0,69
2024-11-13 02:40:50.163291966,5052,Female,3,Some College,Free or Reduced,Not completed,65,67,57.0,60
2024-11-13 02:42:43.030698889,4000,Male,5,High School,Standard,Completed,62,61,71.0,74
2024-11-13 02:44:35.898105813,26144,Female,3,Associates,Free or Reduced,Not completed,65,61,50.0,54
2024-11-13 02:46:28.765512736,2427,Male,0,Some High School,Standard,Completed,89,87,92.0,93
2024-11-13 02:48:21.632919660,11938,Female,1,Some College,Standard,Not completed,65,68,58.0,59
2024-11-13 02:50:14.500326583,6833,Male,1,High School,Standard,Not completed,84,83,89.0,88
2024-11-13 02:52:07.367733507,26507,Male,5,Bachelors,Standard,Not completed,86,81,90.0,88
2024-11-13 02:54:00.235140431,18071,Female,1,Some College,Free or Reduced,Not completed,49,43,37.0,32
2024-11-13 02:55:53.102547354,851,Female,0,High School,Standard,Not completed,68,63,59.0,61
2024-11-13 02:57:45.969954278,28122,Female,1,Some College,Standard,Completed,83,89,76.0,72
2024-11-13 02:59:38.837361201,22687,Male,1,Some High School,Standard,Not completed,67,64,71.0,79
2024-11-13 03:01:31.704768125,25471,Female,0,High School,Free or Reduced,Not completed,50,53,44.0,47
2024-11-13 03:03:24.572175048,16347,Male,5,Some College,Free or Reduced,Completed,72,72,75.0,76
2024-11-13 03:05:17.439581972,29168,Male,5,Bachelors,Free or Reduced,Completed,69,67,72.0,73
2024-11-13 03:07:10.306988896,5878,Male,1,Associates,Free or Reduced,Completed,40,44,48.0,44
2024-11-13 03:09:03.174395819,24911,Female,1,Associates,Standard,Not completed,74,72,62.0,57
2024-11-13 03:10:56.041802743,19223,Female,3,Associates,Free or Reduced,Not completed,52,52,44.0,48
2024-11-13 03:12:48.909209666,27663,Female,1,High School,Free or Reduced,Not completed,66,53,47.0,38
2024-11-13 03:14:41.776616590,4611,Female,2,Bachelors,Standard,Completed,91,97,82.0,74
2024-11-13 03:16:34.644023514,16364,Male,0,High School,Standard,Completed,50,48,54.0,54
2024-11-13 03:18:27.511430437,9540,Male,3,Some College,Standard,Completed,69,70,75.0,82
2024-11-13 03:20:20.378837361,9207,Male,1,Some College,Free or Reduced,Not completed,79,76,76.0,77
2024-11-13 03:22:13.246244284,27392,Male,5,Some High School,Standard,Not completed,94,85,93.0,89
2024-11-13 03:24:06.113651208,9823,Female,5,Masters,Standard,Not completed,86,84,79.0,83
2024-11-13 03:25:58.981058131,2489,Female,2,Some College,Free or Reduced,Not completed,88,86,75.0,70
2024-11-13 03:27:51.848465055,11922,Female,0,High School,Free or Reduced,Not completed,54,46,41.0,39
2024-11-13 03:29:44.715871979,23289,Female,2,Associates,Standard,Completed,86,95,82.0,84
2024-11-13 03:31:37.583278902,7390,Female,3,Masters,Standard,Not completed,50,56,47.0,40
2024-11-13 03:33:30.450685826,27827,Female,5,Masters,Standard,Completed,97,98,91.0,100
2024-11-13 03:35:23.318092749,2849,Female,2,Bachelors,Standard,Not completed,88,97,83.0,88
2024-11-13 03:37:16.185499673,14069,Female,2,Some High School,Standard,Not completed,66,63,58.0,64
2024-11-13 03:39:09.052906597,23049,Male,0,Some High School,Free or Reduced,Not completed,39,40,46.0,44
2024-11-13 03:41:01.920313520,5881,Female,1,High School,Standard,Completed,64,61,51.0,41
2024-11-13 03:42:54.787720444,26646,Male,2,Associates,Free or Reduced,Not completed,66,64,68.0,70
2024-11-13 03:44:47.655127367,4452,Male,5,Associates,Standard,Not completed,84,83,92.0,95
2024-11-13 03:46:40.522534291,26333,Male,1,Some College,Free or Reduced,Completed,53,52,54.0,58
2024-11-13 03:48:33.389941214,23805,Female,5,Some High School,Standard,Not completed,83,82,76.0,84
2024-11-13 03:50:26.257348138,29984,Female,2,Associates,Free or Reduced,Completed,81,87,75.0,73
2024-11-13 03:52:19.124755062,26211,Male,1,Some High School,Standard,Not completed,74,70,76.0,67
2024-11-13 03:54:11.992161985,29222,Female,2,Associates,Free or Reduced,Completed,65,57,49.0,47
2024-11-13 03:56:04.859568909,22868,Female,1,Some College,Standard,Completed,65,69,59.0,63
2024-11-13 03:57:57.726975832,2479,Male,2,High School,Standard,Not completed,53,50,58.0,47
2024-11-13 03:59:50.594382756,23001,Male,2,Some High School,Standard,Completed,76,68,77.0,78
2024-11-13 04:01:43.461789679,10457,Male,2,Some High School,Standard,Not completed,70,68,74.0,74
2024-11-13 04:03:36.329196603,11151,Male,1,Some High School,Standard,Not completed,55,50,58.0,65
2024-11-13 04:05:29.196603527,29899,Female,1,Associates,Standard,Not completed,84,83,74.0,79
2024-11-13 04:07:22.064010450,30201,Male,3,High School,Free or Reduced,Not completed,47,43,50.0,56
2024-11-13 04:09:14.931417374,27635,Female,1,Some College,Standard,Completed,84,89,76.0,73
2024-11-13 04:11:07.798824297,13245,Female,0,Some College,Standard,Not completed,91,97,83.0,85
2024-11-13 04:13:00.666231221,18525,Male,3,Some College,Standard,Completed,80,85,85.0,85
2024-11-13 04:14:53.533638145,13296,Male,1,High School,Standard,Not completed,76,66,77.0,84
2024-11-13 04:16:46.401045068,11310,Male,1,Bachelors,Standard,Not completed,88,83,89.0,91
2024-11-13 04:18:39.268451992,21572,Female,1,Bachelors,Free or Reduced,Completed,78,81,68.0,66
2024-11-13 04:20:32.135858915,9435,Female,3,Associates,Free or Reduced,Not completed,55,58,47.0,42
2024-11-13 04:22:25.003265839,28621,Female,2,Some College,Standard,Completed,76,82,68.0,64
2024-11-13 04:24:17.870672762,27932,Female,2,Some College,Standard,Not completed,74,69,62.0,72
2024-11-13 04:26:10.738079686,19128,Female,1,High School,Standard,Completed,82,80,72.0,71
2024-11-13 04:28:03.605486610,7253,Male,2,Associates,Free or Reduced,Not completed,50,39,47.0,39
2024-11-13 04:29:56.472893533,13284,Male,2,High School,Free or Reduced,Not completed,76,70,74.0,77
2024-11-13 04:31:49.340300457,3506,Male,3,High School,Standard,Not completed,76,68,78.0,79
2024-11-13 04:33:42.207707380,1679,Male,2,Masters,Standard,Not completed,86,78,85.0,88
2024-11-13 04:35:35.075114304,20633,Female,3,Some College,Standard,Not completed,100,95,88.0,92
2024-11-13 04:37:27.942521227,19531,Female,3,Associates,Free or Reduced,Completed,93,94,85.0,77
2024-11-13 04:39:20.809928151,8130,Male,3,Associates,Standard,Not completed,83,83,89.0,94
2024-11-13 04:41:13.677335075,26870,Female,2,High School,Standard,Not completed,58,60,51.0,59
2024-11-13 04:43:06.544741998,23388,Female,1,Some High School,Standard,Not completed,83,79,72.0,70
2024-11-13 04:44:59.412148922,15125,Female,2,Some College,Standard,Completed,92,94,85.0,81
2024-11-13 04:46:52.279555845,16964,Female,2,Some College,Free or Reduced,Completed,64,67,55.0,53
2024-11-13 04:48:45.146962769,9662,Male,0,Associates,Free or Reduced,Not completed,69,61,65.0,58
2024-11-13 04:50:38.014369693,29375,Male,2,Associates,Standard,Completed,84,85,89.0,85
2024-11-13 04:52:30.881776616,20454,Male,1,Some College,Standard,Completed,61,58,61.0,55
2024-11-13 04:54:23.749183540,13500,Female,3,High School,Free or Reduced,Completed,82,94,83.0,89
2024-11-13 04:56:16.616590463,3343,Female,0,Some High School,Standard,Not completed,72,67,60.0,60
2024-11-13 04:58:09.483997387,13184,Male,3,Some High School,Standard,Not completed,76,75,79.0,85
2024-11-13 05:00:02.351404310,16244,Female,2,Some High School,Free or Reduced,Not completed,60,62,50.0,46
2024-11-13 05:01:55.218811234,23788,Male,0,High School,Standard,Not completed,57,58,63.0,66
2024-11-13 05:03:48.086218158,12775,Male,3,Associates,Free or Reduced,Not completed,74,73,73.0,72
2024-11-13 05:05:40.953625081,20056,Female,3,Associates,Free or Reduced,Not completed,66,69,58.0,61
2024-11-13 05:07:33.821032005,16943,Female,5,Associates,Standard,Not completed,77,68,64.0,61
2024-11-13 05:09:26.688438928,5237,Male,2,Some High School,Free or Reduced,Completed,57,48,52.0,43
2024-11-13 05:11:19.555845852,7805,Male,3,Masters,Standard,Completed,81,88,85.0,80
2024-11-13 05:13:12.423252775,13407,Male,3,Bachelors,Standard,Completed,76,82,79.0,70
2024-11-13 05:15:05.290659699,27425,Female,5,Masters,Standard,Not completed,86,83,78.0,83
2024-11-13 05:16:58.158066623,16896,Female,3,Some College,Standard,Not completed,66,69,60.0,58
2024-11-13 05:18:51.025473546,29305,Male,2,Some High School,Standard,Completed,49,40,49.0,51
2024-11-13 05:20:43.892880470,1081,Male,5,High School,Free or Reduced,Not completed,60,51,60.0,59
2024-11-13 05:22:36.760287393,18048,Female,2,Bachelors,Free or Reduced,Not completed,68,66,56.0,52
2024-11-13 05:24:29.627694317,9204,Male,1,Some College,Standard,Not completed,75,71,78.0,80
2024-11-13 05:26:22.495101241,1931,Male,2,Associates,Standard,Not completed,88,81,85.0,80
2024-11-13 05:28:15.362508164,23944,Male,0,High School,Free or Reduced,Not completed,70,69,72.0,75
2024-11-13 05:30:08.229915088,1150,Male,2,High School,Standard,Not completed,51,48,56.0,58
2024-11-13 05:32:01.097322011,19222,Female,3,Some College,Standard,Not completed,69,66,60.0,60
2024-11-13 05:33:53.964728935,5949,Male,5,High School,Free or Reduced,Not completed,64,61,69.0,75
2024-11-13 05:35:46.832135858,8308,Male,3,High School,Standard,Completed,65,67,72.0,78
2024-11-13 05:37:39.699542782,25316,Female,1,Some College,Standard,Not completed,78,81,71.0,77
2024-11-13 05:39:32.566949706,30319,Female,5,High School,Free or Reduced,Not completed,71,71,63.0,74
2024-11-13 05:41:25.434356629,14262,Male,1,High School,Free or Reduced,Not completed,50,36,46.0,49
2024-11-13 05:43:18.301763553,5177,Female,0,High School,Standard,Not completed,59,57,52.0,49
2024-11-13 05:45:11.169170476,28251,Female,2,High School,Free or Reduced,Not completed,55,53,44.0,37
2024-11-13 05:47:04.036577400,14098,Male,0,Associates,Standard,Not completed,78,75,80.0,69
2024-11-13 05:48:56.903984323,17214,Female,0,Bachelors,Standard,Not completed,61,64,57.0,65
2024-11-13 05:50:49.771391247,8311,Male,5,Associates,Free or Reduced,Not completed,60,57,61.0,59
2024-11-13 05:52:42.638798171,21136,Female,1,Bachelors,Standard,Completed,84,82,72.0,68
2024-11-13 05:54:35.506205094,26258,Female,5,Bachelors,Free or Reduced,Not completed,82,84,77.0,64
2024-11-13 05:56:28.373612018,30215,Male,5,Associates,Standard,Not completed,54,54,63.0,67
2024-11-13 05:58:21.241018941,30551,Male,3,High School,Standard,Not completed,55,54,63.0,55
2024-11-13 06:00:14.108425865,17019,Male,2,Some High School,Standard,Not completed,88,84,90.0,91
2024-11-13 06:02:06.975832789,4465,Female,3,Some College,Standard,Completed,89,97,83.0,88
2024-11-13 06:03:59.843239712,28940,Female,2,Some High School,Standard,Not completed,78,77,69.0,73
2024-11-13 06:05:52.710646636,6799,Female,2,Some College,Standard,Not completed,76,75,67.0,59
2024-11-13 06:07:45.578053559,7987,Female,3,Associates,Standard,Not completed,98,93,87.0,88
2024-11-13 06:09:38.445460483,7079,Male,2,Associates,Free or Reduced,Completed,82,82,78.0,68
2024-11-13 06:11:31.312867406,6966,Male,3,Some College,Standard,Completed,72,73,76.0,83
2024-11-13 06:13:24.180274330,15202,Male,3,Bachelors,Standard,Completed,56,62,66.0,73
2024-11-13 06:15:17.047681254,4142,Male,3,Some College,Standard,Completed,51,53,61.0,70
2024-11-13 06:17:09.915088177,23411,Male,2,Associates,Standard,Not completed,74,70,76.0,76
2024-11-13 06:19:02.782495101,25567,Male,2,Associates,Standard,Completed,100,97,96.0,93
2024-11-13 06:20:55.649902024,876,Male,3,Some College,Standard,Not completed,82,84,85.0,81
2024-11-13 06:22:48.517308948,21253,Male,5,High School,Standard,Not completed,85,86,92.0,90
2024-11-13 06:24:41.384715871,21699,Female,5,Bachelors,Standard,Not completed,72,73,71.0,75
2024-11-13 06:26:34.252122795,21606,Male,3,Some College,Standard,Not completed,68,76,75.0,75
2024-11-13 06:28:27.119529719,16388,Male,5,Masters,Standard,Not completed,78,76,87.0,86
2024-11-13 06:30:19.986936642,15979,Male,3,Associates,Standard,Completed,66,60,68.0,63
2024-11-13 06:32:12.854343566,3051,Female,3,High School,Standard,Completed,77,76,67.0,68
2024-11-13 06:34:05.721750489,22075,Male,2,Some College,Standard,Not completed,37,29,40.0,45
2024-11-13 06:35:58.589157413,19508,Female,3,Masters,Standard,Not completed,87,91,82.0,84
2024-11-13 06:37:51.456564337,14599,Female,2,Some College,Standard,Not completed,65,67,58.0,54
2024-11-13 06:39:44.323971260,15328,Female,1,Some College,Free or Reduced,Completed,68,76,65.0,61
2024-11-13 06:41:37.191378184,27236,Male,2,Some High School,Standard,Not completed,68,66,73.0,81
2024-11-13 06:43:30.058785107,2491,Female,1,Some High School,Free or Reduced,Not completed,60,60,50.0,41
2024-11-13 06:45:22.926192031,15338,Female,2,Some High School,Standard,Not completed,44,44,39.0,44
2024-11-13 06:47:15.793598954,29749,Male,5,Some College,Free or Reduced,Completed,96,85,88.0,89
2024-11-13 06:49:08.661005878,20238,Male,5,High School,Standard,Not completed,67,63,74.0,67
2024-11-13 06:51:01.528412802,29509,Female,3,Some High School,Standard,Not completed,61,57,52.0,47
2024-11-13 06:52:54.395819725,4777,Female,2,Some College,Standard,Not completed,79,79,71.0,78
2024-11-13 06:54:47.263226649,9907,Female,3,High School,Free or Reduced,Completed,74,83,67.0,62
2024-11-13 06:56:40.130633572,23893,Male,3,Associates,Standard,Completed,51,57,63.0,64
2024-11-13 06:58:32.998040496,22841,Male,2,Associates,Free or Reduced,Completed,76,71,72.0,64
2024-11-13 07:00:25.865447419,22677,Male,3,Bachelors,Standard,Completed,82,83,85.0,80
2024-11-13 07:02:18.732854343,17532,Male,3,Bachelors,Standard,Not completed,58,67,69.0,72
2024-11-13 07:04:11.600261267,27837,Female,5,Associates,Free or Reduced,Completed,72,72,63.0,62
2024-11-13 07:06:04.467668190,16958,Female,3,Some College,Free or Reduced,Not completed,65,64,55.0,49
2024-11-13 07:07:57.335075114,20153,Male,1,Some College,Standard,Completed,80,82,84.0,81
2024-11-13 07:09:50.202482037,28312,Female,3,Some High School,Standard,Not completed,68,62,58.0,56
2024-11-13 07:11:43.069888961,20530,Male,2,High School,Standard,Completed,93,91,93.0,93
2024-11-13 07:13:35.937295885,853,Male,5,Some High School,Standard,Not completed,67,61,73.0,82
2024-11-13 07:15:28.804702808,26558,Male,3,Bachelors,Free or Reduced,Completed,66,69,70.0,65
2024-11-13 07:17:21.672109732,10966,Female,2,Some High School,Free or Reduced,Not completed,59,49,45.0,42
2024-11-13 07:19:14.539516655,22303,Male,3,Bachelors,Standard,Completed,85,82,86.0,89
2024-11-13 07:21:07.406923579,13121,Male,2,Masters,Standard,Completed,69,67,71.0,61
2024-11-13 07:23:00.274330502,13403,Female,3,Associates,Free or Reduced,Completed,92,89,76.0,78
2024-11-13 07:24:53.141737426,25742,Male,3,Bachelors,Standard,Completed,88,89,91.0,83
2024-11-13 07:26:46.009144350,22998,Male,2,Some College,Standard,Not completed,69,65,71.0,65
2024-11-13 07:28:38.876551273,22386,Female,1,Some High School,Free or Reduced,Completed,88,85,75.0,77
2024-11-13 07:30:31.743958197,25547,Male,2,Some College,Free or Reduced,Not completed,53,48,55.0,54
2024-11-13 07:32:24.611365120,10893,Female,2,Bachelors,Free or Reduced,Not completed,54,59,47.0,44
2024-11-13 07:34:17.478772044,4495,Male,3,High School,Standard,Not completed,59,63,70.0,80
2024-11-13 07:36:10.346178968,8173,Male,3,High School,Free or Reduced,Completed,61,58,59.0,59
2024-11-13 07:38:03.213585891,6655,Female,5,Some College,Standard,Not completed,80,72,72.0,82
2024-11-13 07:39:56.080992815,12039,Male,1,Associates,Standard,Not completed,42,41,49.0,50
2024-11-13 07:41:48.948399738,2368,Male,3,Some College,Standard,Not completed,64,56,67.0,76
2024-11-13 07:43:41.815806662,28691,Male,2,Some College,Standard,Not completed,42,51,55.0,54
2024-11-13 07:45:34.683213585,4780,Female,2,Associates,Standard,Not completed,83,78,72.0,68
2024-11-13 07:47:27.550620509,12323,Female,2,Some College,Free or Reduced,Completed,76,78,67.0,69
2024-11-13 07:49:20.418027433,24376,Female,2,Some High School,Standard,Not completed,68,74,67.0,68
2024-11-13 07:51:13.285434356,19334,Female,2,Some College,Free or Reduced,Not completed,49,49,43.0,41
2024-11-13 07:53:06.152841280,22009,Female,5,Some High School,Free or Reduced,Not completed,68,64,59.0,62
2024-11-13 07:54:59.020248203,23355,Male,2,Some College,Free or Reduced,Not completed,75,74,73.0,67
2024-11-13 07:56:51.887655127,8716,Male,1,Bachelors,Standard,Not completed,64,61,69.0,68
2024-11-13 07:58:44.755062050,10647,Female,2,Some High School,Standard,Not completed,70,69,61.0,63
2024-11-13 08:00:37.622468974,29592,Female,3,Some High School,Free or Reduced,Not completed,51,51,44.0,47
2024-11-13 08:02:30.489875898,18225,Male,3,Some High School,Standard,Not completed,68,60,71.0,70
2024-11-13 08:04:23.357282821,5986,Female,1,Some College,Standard,Not completed,60,58,52.0,58
2024-11-13 08:06:16.224689745,16921,Female,2,Bachelors,Standard,Not completed,89,86,75.0,74
2024-11-13 08:08:09.092096668,19190,Male,5,High School,Standard,Not completed,53,51,59.0,63
2024-11-13 08:10:01.959503592,5801,Female,0,Associates,Standard,Completed,61,68,57.0,46
2024-11-13 08:11:54.826910516,21980,Male,2,Associates,Free or Reduced,Not completed,64,59,66.0,63
2024-11-13 08:13:47.694317439,7206,Female,1,Some College,Standard,Not completed,44,46,39.0,36
2024-11-13 08:15:40.561724363,7343,Female,0,High School,Free or Reduced,Not completed,63,57,49.0,54
2024-11-13 08:17:33.429131286,12533,Female,2,Some High School,Free or Reduced,Not completed,44,41,36.0,41
2024-11-13 08:19:26.296538210,7560,Female,3,Some High School,Free or Reduced,Completed,56,52,41.0,39
2024-11-13 08:21:19.163945133,8096,Male,5,Some College,Standard,Completed,83,81,89.0,90
2024-11-13 08:23:12.031352057,27751,Female,3,Some College,Free or Reduced,Completed,68,71,58.0,64
2024-11-13 08:25:04.898758981,784,Male,2,Bachelors,Standard,Completed,81,79,84.0,91
2024-11-13 08:26:57.766165904,12249,Male,2,Bachelors,Standard,Not completed,95,87,92.0,92
2024-11-13 08:28:50.633572828,1409,Male,5,Associates,Free or Reduced,Not completed,57,56,58.0,52
2024-11-13 08:30:43.500979751,10729,Female,3,Masters,Standard,Completed,66,69,59.0,58
2024-11-13 08:32:36.368386675,16538,Female,0,Associates,Free or Reduced,Not completed,63,69,57.0,60
2024-11-13 08:34:29.235793598,24190,Female,2,Associates,Free or Reduced,Not completed,74,71,59.0,58
2024-11-13 08:36:22.103200522,3009,Female,2,Some College,Standard,Not completed,81,85,75.0,76
2024-11-13 08:38:14.970607446,18070,Female,1,High School,Standard,Completed,78,83,69.0,61
2024-11-13 08:40:07.838014369,11093,Female,3,Some College,Standard,Completed,96,93,86.0,86
2024-11-13 08:42:00.705421293,4014,Male,3,Bachelors,Standard,Not completed,65,70,73.0,72
2024-11-13 08:43:53.572828216,7455,Female,5,Some High School,Standard,Not completed,72,67,63.0,70
2024-11-13 08:45:46.440235140,12913,Female,3,Some High School,Standard,Not completed,58,56,51.0,51
2024-11-13 08:47:39.307642064,3863,Female,1,Masters,Standard,Completed,66,65,57.0,57
2024-11-13 08:49:32.175048987,19117,Male,1,Some High School,Free or Reduced,Not completed,64,56,63.0,61
2024-11-13 08:51:25.042455911,1895,Female,2,High School,Standard,Not completed,72,68,60.0,60
2024-11-13 08:53:17.909862834,5442,Female,2,Associates,Free or Reduced,Not completed,67,61,53.0,52
2024-11-13 08:55:10.777269758,569,Male,3,Bachelors,Free or Reduced,Not completed,68,67,71.0,68
2024-11-13 08:57:03.644676681,23093,Male,1,Some High School,Free or Reduced,Not completed,46,44,50.0,48
2024-11-13 08:58:56.512083605,22238,Male,2,High School,Standard,Not completed,22,21,29.0,30
2024-11-13 09:00:49.379490529,1816,Female,1,Some High School,Standard,Completed,77,77,67.0,57
2024-11-13 09:02:42.246897452,26641,Female,3,Masters,Free or Reduced,Completed,95,97,87.0,91
2024-11-13 09:04:35.114304376,24703,Female,3,High School,Standard,Completed,96,96,87.0,78
2024-11-13 09:06:27.981711299,19778,Male,2,Associates,Standard,Completed,68,72,75.0,85
2024-11-13 09:08:20.849118223,19711,Male,3,Some High School,Standard,Completed,81,78,84.0,83
2024-11-13 09:10:13.716525146,30611,Male,3,Associates,Free or Reduced,Not completed,81,82,79.0,77
2024-11-13 09:12:06.583932070,6102,Male,5,High School,Standard,Completed,76,75,86.0,91
2024-11-13 09:13:59.451338994,2975,Male,2,Some College,Free or Reduced,Completed,35,37,42.0,43
2024-11-13 09:15:52.318745917,17364,Female,1,Associates,Standard,Not completed,58,56,51.0,51
2024-11-13 09:17:45.186152841,10492,Male,2,Some College,Standard,Not completed,42,39,46.0,54
2024-11-13 09:19:38.053559764,190,Female,5,Associates,Standard,Not completed,65,69,63.0,66
2024-11-13 09:21:30.920966688,25715,Female,2,Masters,Free or Reduced,Completed,69,71,58.0,51
2024-11-13 09:23:23.788373612,21472,Male,2,Some College,Standard,Not completed,77,72,79.0,81
2024-11-13 09:25:16.655780535,699,Male,2,High School,Free or Reduced,Not completed,66,59,66.0,66
2024-11-13 09:27:09.523187459,30275,Male,3,Bachelors,Free or Reduced,Completed,68,67,70.0,70
2024-11-13 09:29:02.390594382,16990,Male,2,Some College,Standard,Not completed,71,69,75.0,76
2024-11-13 09:30:55.258001306,12468,Female,1,Some High School,Free or Reduced,Not completed,65,63,54.0,54
2024-11-13 09:32:48.125408229,301,Male,3,Some High School,Free or Reduced,Not completed,54,52,55.0,56
2024-11-13 09:34:40.992815153,3420,Female,1,High School,Free or Reduced,Not completed,35,37,32.0,31
2024-11-13 09:36:33.860222077,18711,Male,3,Some High School,Standard,Not completed,80,76,84.0,80
2024-11-13 09:38:26.727629000,1060,Female,3,Bachelors,Free or Reduced,Not completed,54,49,44.0,44
2024-11-13 09:40:19.595035924,14434,Female,2,Some College,Free or Reduced,Not completed,57,57,48.0,54
2024-11-13 09:42:12.462442847,10757,Female,5,Associates,Standard,Not completed,82,85,79.0,80
2024-11-13 09:44:05.329849771,3444,Male,2,Some High School,Standard,Not completed,70,61,71.0,72
2024-11-13 09:45:58.197256694,17453,Male,3,Associates,Standard,Completed,69,78,76.0,74
2024-11-13 09:47:51.064663618,10716,Female,3,Masters,Standard,Not completed,80,84,75.0,90
2024-11-13 09:49:43.932070542,18589,Female,2,Some High School,Standard,Completed,88,92,81.0,78
2024-11-13 09:51:36.799477465,25819,Female,3,Some High School,Standard,Not completed,60,59,52.0,50
2024-11-13 09:53:29.666884389,23723,Female,5,Some College,Standard,Not completed,83,79,76.0,83
2024-11-13 09:55:22.534291312,8208,Female,5,Associates,Free or Reduced,Completed,54,63,52.0,56
2024-11-13 09:57:15.401698236,7679,Male,2,Masters,Free or Reduced,Not completed,82,81,79.0,85
2024-11-13 09:59:08.269105160,11312,Female,2,High School,Free or Reduced,Not completed,80,76,69.0,64
2024-11-13 10:01:01.136512083,29887,Male,3,Some High School,Standard,Completed,68,71,75.0,72
2024-11-13 10:02:54.003919007,4642,Male,1,Associates,Standard,Not completed,78,74,80.0,84
2024-11-13 10:04:46.871325930,24067,Male,3,Some High School,Standard,Completed,57,55,63.0,71
2024-11-13 10:06:39.738732854,12946,Female,2,Some College,Standard,Completed,66,63,57.0,64
2024-11-13 10:08:32.606139777,9007,Male,2,High School,Standard,Not completed,53,52,59.0,55
2024-11-13 10:10:25.473546701,7996,Female,3,Some High School,Free or Reduced,Completed,86,88,75.0,62
2024-11-13 10:12:18.340953625,27643,Female,1,Some High School,Free or Reduced,Not completed,61,60,50.0,55
2024-11-13 10:14:11.208360548,29124,Female,1,Bachelors,Standard,Not completed,84,87,75.0,77
2024-11-13 10:16:04.075767472,5600,Male,3,Some College,Standard,Not completed,71,68,74.0,66
2024-11-13 10:17:56.943174395,9151,Female,2,High School,Standard,Completed,70,76,67.0,81
2024-11-13 10:19:49.810581319,7022,Male,3,High School,Free or Reduced,Not completed,66,62,69.0,68
2024-11-13 10:21:42.677988242,21277,Female,5,Some College,Standard,Not completed,74,75,72.0,80
2024-11-13 10:23:35.545395166,15636,Female,3,High School,Free or Reduced,Not completed,75,73,67.0,61
2024-11-13 10:25:28.412802090,16609,Female,1,Some High School,Free or Reduced,Completed,62,63,53.0,50
2024-11-13 10:27:21.280209013,19738,Female,1,High School,Free or Reduced,Not completed,47,45,40.0,39
2024-11-13 10:29:14.147615937,5895,Male,5,Associates,Standard,Completed,100,100,97.0,100
2024-11-13 10:31:07.015022860,10677,Female,2,Bachelors,Standard,Completed,95,97,87.0,86
2024-11-13 10:32:59.882429784,8754,Female,0,Bachelors,Standard,Not completed,65,61,52.0,54
2024-11-13 10:34:52.749836708,3436,Male,5,Associates,Standard,Completed,85,84,91.0,89
2024-11-13 10:36:45.617243631,14565,Female,1,Associates,Standard,Completed,87,87,75.0,71
2024-11-13 10:38:38.484650555,14373,Female,5,Some High School,Standard,Not completed,85,85,79.0,78
2024-11-13 10:40:31.352057478,18077,Female,3,Some High School,Standard,Completed,59,63,56.0,58
2024-11-13 10:42:24.219464402,6893,Female,3,Some High School,Free or Reduced,Completed,74,81,67.0,64
2024-11-13 10:44:17.086871325,17429,Female,5,Some College,Standard,Not completed,82,75,74.0,77
2024-11-13 10:46:09.954278249,19830,Female,3,High School,Standard,Not completed,96,90,84.0,89
2024-11-13 10:48:02.821685173,12757,Male,2,Some College,Free or Reduced,Not completed,63,55,62.0,65
2024-11-13 10:49:55.689092096,8050,Male,0,Some College,Standard,Completed,69,61,66.0,54
2024-11-13 10:51:48.556499020,9146,Male,0,Some High School,Standard,Not completed,43,32,45.0,57
2024-11-13 10:53:41.423905943,4555,Female,1,Some High School,Standard,Completed,80,92,82.0,86
2024-11-13 10:55:34.291312867,27311,Female,5,Some College,Free or Reduced,Completed,86,84,78.0,79
2024-11-13 10:57:27.158719790,11296,Male,1,High School,Standard,Not completed,46,41,49.0,47
2024-11-13 10:59:20.026126714,4735,Female,1,High School,Standard,Completed,71,70,59.0,55
2024-11-13 11:01:12.893533638,20880,Female,1,Bachelors,Standard,Completed,82,87,75.0,76
2024-11-13 11:03:05.760940561,1218,Female,2,High School,Standard,Completed,84,89,76.0,80
2024-11-13 11:04:58.628347485,13446,Male,1,High School,Standard,Not completed,71,58,70.0,77
2024-11-13 11:06:51.495754408,30087,Male,2,Some High School,Free or Reduced,Completed,52,54,55.0,49
2024-11-13 11:08:44.363161332,22399,Female,3,High School,Free or Reduced,Not completed,63,52,45.0,39
2024-11-13 11:10:37.230568256,26103,Male,3,Bachelors,Standard,Not completed,76,76,79.0,89
2024-11-13 11:12:30.097975179,3987,Male,1,High School,Free or Reduced,Not completed,46,41,48.0,47
2024-11-13 11:14:22.965382103,21295,Male,3,Associates,Free or Reduced,Completed,73,74,72.0,74
2024-11-13 11:16:15.832789026,25876,Male,2,High School,Free or Reduced,Not completed,62,56,61.0,61
2024-11-13 11:18:08.700195950,20877,Female,2,Some High School,Standard,Completed,80,82,71.0,72
2024-11-13 11:20:01.567602873,23328,Female,0,Some High School,Free or Reduced,Not completed,27,28,16.0,13
