Time,StudentID,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ReadingScore,WritingScore,PredictedMathScore,MathScore
2024-12-02 23:50:41.967843891,15383,Female,5,Some College,Standard,Not completed,91,93,83.0,93
2024-12-02 23:51:59.142503779,17580,Female,2,Some College,Standard,Not completed,78,81,71.0,70
2024-12-02 23:53:16.317163666,17700,Female,2,Bachelors,Standard,Completed,63,68,58.0,45
2024-12-02 23:54:33.491823553,21512,Female,3,Some College,Standard,Not completed,60,64,57.0,63
2024-12-02 23:55:50.666483441,5643,Female,5,Bachelors,Standard,Not completed,75,73,71.0,76
2024-12-02 23:57:07.841143328,18460,Male,3,Some College,Free or Reduced,Not completed,55,50,55.0,57
2024-12-02 23:58:25.015803215,3675,Male,3,High School,Standard,Not completed,59,58,64.0,64
2024-12-02 23:59:42.190463103,15450,Female,3,Some High School,Standard,Not completed,65,66,58.0,65
2024-12-03 00:00:59.365122990,20608,Male,1,Some College,Free or Reduced,Not completed,55,55,67.0,62
2024-12-03 00:02:16.539782877,17348,Female,1,High School,Standard,Not completed,48,44,67.0,45
2024-12-03 00:03:33.714442765,13763,Female,5,Associates,Standard,Not completed,43,38,67.0,44
2024-12-03 00:04:50.889102652,6749,Male,1,Masters,Free or Reduced,Not completed,54,50,67.0,64
2024-12-03 00:06:08.063762539,120,Female,2,Bachelors,Standard,Completed,92,89,67.0,79
2024-12-03 00:07:25.238422427,6794,Male,2,Associates,Free or Reduced,Completed,71,71,67.0,68
2024-12-03 00:08:42.413082314,24110,Male,5,Some College,Standard,Not completed,66,68,67.0,77
2024-12-03 00:09:59.587742201,20612,Male,2,Some College,Free or Reduced,Completed,82,76,67.0,78
2024-12-03 00:11:16.762402089,5579,Female,1,Some College,Standard,Not completed,76,79,67.0,70
2024-12-03 00:12:33.937061976,13683,Male,2,Associates,Free or Reduced,Completed,72,72,67.0,72
2024-12-03 00:13:51.111721863,328,Male,2,Associates,Standard,Completed,75,77,67.0,82
2024-12-03 00:15:08.286381750,4710,Female,1,High School,Standard,Not completed,39,42,67.0,39
2024-12-03 00:16:25.461041638,19665,Male,3,Associates,Standard,Not completed,68,75,67.0,84
2024-12-03 00:17:42.635701525,2370,Male,2,High School,Standard,Not completed,85,80,67.0,87
2024-12-03 00:18:59.810361412,5522,Male,2,Some College,Free or Reduced,Completed,77,83,67.0,81
2024-12-03 00:20:16.985021300,2544,Female,2,Associates,Standard,Not completed,68,78,67.0,65
2024-12-03 00:21:34.159681187,15791,Female,3,High School,Free or Reduced,Not completed,50,51,67.0,46
2024-12-03 00:22:51.334341074,11077,Male,1,Associates,Standard,Completed,59,56,67.0,66
2024-12-03 00:24:08.509000962,25296,Male,5,High School,Standard,Not completed,68,62,67.0,69
2024-12-03 00:25:25.683660849,10871,Male,5,Associates,Standard,Not completed,57,48,67.0,60
2024-12-03 00:26:42.858320736,18562,Male,0,Some College,Free or Reduced,Completed,71,73,67.0,70
2024-12-03 00:28:00.032980624,4898,Male,3,Masters,Standard,Not completed,75,70,67.0,78
2024-12-03 00:29:17.207640511,5153,Female,1,High School,Standard,Completed,98,94,67.0,94
2024-12-03 00:30:34.382300398,1209,Male,0,Some College,Free or Reduced,Completed,63,71,67.0,69
2024-12-03 00:31:51.556960286,13362,Male,1,High School,Free or Reduced,Completed,45,47,67.0,55
2024-12-03 00:33:08.731620173,22233,Male,3,High School,Standard,Not completed,67,69,67.0,88
2024-12-03 00:34:25.906280060,13068,Female,3,High School,Free or Reduced,Not completed,62,66,67.0,56
2024-12-03 00:35:43.080939948,26513,Female,5,High School,Free or Reduced,Not completed,59,52,67.0,55
2024-12-03 00:37:00.255599835,3123,Male,2,Some High School,Standard,Completed,67,64,67.0,70
2024-12-03 00:38:17.430259722,78,Female,3,Some High School,Standard,Completed,74,72,67.0,61
2024-12-03 00:39:34.604919609,22220,Male,2,Bachelors,Free or Reduced,Not completed,46,40,67.0,48
2024-12-03 00:40:51.779579497,29894,Female,2,Some College,Standard,Not completed,64,59,67.0,58
2024-12-03 00:42:08.954239384,28825,Male,1,Associates,Standard,Completed,82,83,67.0,79
2024-12-03 00:43:26.128899271,13012,Male,2,Associates,Free or Reduced,Completed,72,71,67.0,73
2024-12-03 00:44:43.303559159,29266,Male,2,Bachelors,Standard,Not completed,81,69,67.0,86
2024-12-03 00:46:00.478219046,9137,Female,2,High School,Standard,Not completed,57,56,67.0,48
2024-12-03 00:47:17.652878933,20934,Male,3,Some College,Free or Reduced,Not completed,55,52,67.0,54
2024-12-03 00:48:34.827538821,28976,Male,1,Some High School,Standard,Not completed,72,67,67.0,65
2024-12-03 00:49:52.002198708,27679,Female,0,Associates,Standard,Not completed,81,76,67.0,72
2024-12-03 00:51:09.176858595,22429,Male,2,Some High School,Free or Reduced,Completed,47,48,67.0,45
2024-12-03 00:52:26.351518483,29869,Male,3,Some College,Standard,Completed,97,100,67.0,100
2024-12-03 00:53:43.526178370,25755,Male,1,Some College,Standard,Not completed,47,47,67.0,55
2024-12-03 00:55:00.700838257,26171,Male,0,Associates,Free or Reduced,Completed,53,52,67.0,48
2024-12-03 00:56:17.875498145,20390,Male,1,Bachelors,Standard,Completed,94,88,67.0,89
2024-12-03 00:57:35.050158032,17945,Male,2,Bachelors,Standard,Not completed,74,62,67.0,81
2024-12-03 00:58:52.224817919,4869,Male,1,High School,Free or Reduced,Not completed,77,68,67.0,76
2024-12-03 01:00:09.399477807,15605,Female,1,High School,Standard,Not completed,70,68,67.0,62
2024-12-03 01:01:26.574137694,14485,Male,3,Some College,Standard,Not completed,63,54,67.0,63
2024-12-03 01:02:43.748797581,6213,Female,2,Some College,Free or Reduced,Completed,42,47,67.0,31
2024-12-03 01:04:00.923457468,22375,Male,1,Some High School,Standard,Not completed,79,76,67.0,74
2024-12-03 01:05:18.098117356,20925,Male,1,Some College,Standard,Not completed,69,65,67.0,67
2024-12-03 01:06:35.272777243,1782,Female,1,Some College,Standard,Not completed,56,58,67.0,46
2024-12-03 01:07:52.447437130,6985,Female,1,Some High School,Free or Reduced,Not completed,52,52,67.0,47
2024-12-03 01:09:09.622097018,13275,Female,1,Bachelors,Standard,Completed,93,100,67.0,88
2024-12-03 01:10:26.796756905,17479,Female,1,Some High School,Standard,Not completed,89,83,74.0,91
2024-12-03 01:11:43.971416792,5544,Male,1,Associates,Standard,Completed,57,50,58.0,54
2024-12-03 01:13:01.146076680,1946,Female,1,High School,Free or Reduced,Not completed,56,49,44.0,40
2024-12-03 01:14:18.320736567,21137,Male,3,Some College,Standard,Not completed,73,71,76.0,81
2024-12-03 01:15:35.495396454,29465,Male,5,Some College,Standard,Not completed,79,82,88.0,91
2024-12-03 01:16:52.670056342,28287,Male,0,Some High School,Standard,Not completed,52,50,58.0,55
2024-12-03 01:18:09.844716229,17061,Male,1,High School,Free or Reduced,Completed,48,46,51.0,44
2024-12-03 01:19:27.019376116,25830,Male,1,Some College,Standard,Not completed,71,61,70.0,78
2024-12-03 01:20:44.194036004,6789,Female,5,Associates,Standard,Not completed,100,99,93.0,87
2024-12-03 01:22:01.368695891,1392,Male,5,Some College,Free or Reduced,Not completed,80,81,85.0,90
2024-12-03 01:23:18.543355778,10661,Male,3,High School,Standard,Not completed,62,63,70.0,74
2024-12-03 01:24:35.718015666,17136,Female,3,Bachelors,Standard,Not completed,67,77,68.0,77
2024-12-03 01:25:52.892675553,20121,Female,3,Associates,Free or Reduced,Not completed,76,72,61.0,55
2024-12-03 01:27:10.067335440,30310,Female,3,High School,Standard,Not completed,75,77,69.0,70
2024-12-03 01:28:27.241995328,6694,Female,2,High School,Standard,Completed,75,79,68.0,57
2024-12-03 01:29:44.416655215,11980,Male,3,Bachelors,Free or Reduced,Not completed,65,65,69.0,63
2024-12-03 01:31:01.591315102,3215,Male,2,Some High School,Standard,Not completed,59,46,58.0,57
2024-12-03 01:32:18.765974989,8989,Female,2,Some College,Standard,Not completed,77,80,70.0,71
2024-12-03 01:33:35.940634877,12404,Male,1,Some High School,Free or Reduced,Not completed,68,57,65.0,62
2024-12-03 01:34:53.115294764,9969,Female,2,Associates,Free or Reduced,Completed,79,82,70.0,68
2024-12-03 01:36:10.289954651,12305,Female,3,Masters,Free or Reduced,Not completed,67,58,52.0,45
2024-12-03 01:37:27.464614539,1770,Female,1,Bachelors,Standard,Completed,66,71,59.0,54
2024-12-03 01:38:44.639274426,22560,Male,0,High School,Free or Reduced,Not completed,54,53,56.0,61
2024-12-03 01:40:01.813934313,25258,Female,3,High School,Free or Reduced,Not completed,85,84,75.0,66
2024-12-03 01:41:18.988594201,10912,Male,1,Some College,Standard,Completed,58,59,64.0,71
2024-12-03 01:42:36.163254088,11675,Female,2,Associates,Standard,Not completed,75,69,62.0,65
2024-12-03 01:43:53.337913975,3022,Female,3,High School,Standard,Completed,77,78,67.0,71
2024-12-03 01:45:10.512573863,5401,Male,5,Associates,Standard,Not completed,73,66,76.0,91
2024-12-03 01:46:27.687233750,7856,Male,2,Some High School,Standard,Not completed,70,62,71.0,77
2024-12-03 01:47:44.861893637,10100,Female,3,Bachelors,Standard,Completed,97,100,92.0,81
2024-12-03 01:49:02.036553525,6875,Male,1,High School,Standard,Completed,70,72,75.0,77
2024-12-03 01:50:19.211213412,22910,Female,0,High School,Standard,Not completed,55,49,45.0,49
2024-12-03 01:51:36.385873299,13956,Male,2,Some College,Standard,Completed,84,91,90.0,87
2024-12-03 01:52:53.560533187,4619,Female,2,Some High School,Free or Reduced,Not completed,56,50,45.0,44
2024-12-03 01:54:10.735193074,20319,Male,2,Associates,Standard,Not completed,76,71,79.0,81
2024-12-03 01:55:27.909852961,24947,Male,2,High School,Free or Reduced,Not completed,38,35,42.0,32
2024-12-03 01:56:45.084512848,8719,Female,1,Some College,Free or Reduced,Completed,55,59,46.0,44
2024-12-03 01:58:02.259172736,8558,Male,3,Some High School,Free or Reduced,Completed,63,63,67.0,63
2024-12-03 01:59:19.433832623,22756,Female,3,High School,Standard,Completed,69,70,59.0,59
2024-12-03 02:00:36.608492510,14290,Male,2,Associates,Standard,Not completed,65,59,69.0,68
2024-12-03 02:01:53.783152398,12516,Female,3,High School,Standard,Not completed,43,46,39.0,40
2024-12-03 02:03:10.957812285,7968,Male,3,Some High School,Standard,Completed,94,95,94.0,95
2024-12-03 02:04:28.132472172,20648,Female,2,Associates,Free or Reduced,Not completed,51,50,44.0,52
2024-12-03 02:05:45.307132060,12454,Male,1,Some High School,Free or Reduced,Not completed,54,48,55.0,52
2024-12-03 02:07:02.481791947,10652,Female,1,Some College,Standard,Completed,91,87,75.0,76
2024-12-03 02:08:19.656451834,6825,Female,3,High School,Standard,Not completed,88,91,82.0,75
2024-12-03 02:09:36.831111722,10111,Male,1,Associates,Free or Reduced,Not completed,43,37,44.0,49
2024-12-03 02:10:54.005771609,17085,Female,5,Bachelors,Standard,Not completed,84,79,75.0,75
2024-12-03 02:12:11.180431496,21416,Female,1,Some High School,Free or Reduced,Completed,69,66,55.0,51
2024-12-03 02:13:28.355091384,8159,Male,0,Associates,Standard,Not completed,54,54,61.0,66
2024-12-03 02:14:45.529751271,23685,Male,2,Associates,Standard,Not completed,82,80,84.0,89
2024-12-03 02:16:02.704411158,4423,Female,0,Some High School,Standard,Not completed,65,64,57.0,60
2024-12-03 02:17:19.879071046,12159,Male,2,High School,Standard,Not completed,60,54,63.0,60
2024-12-03 02:18:37.053730933,6862,Female,2,High School,Standard,Not completed,68,66,60.0,56
2024-12-03 02:19:54.228390820,6986,Male,1,High School,Free or Reduced,Not completed,66,56,63.0,62
2024-12-03 02:21:11.403050707,21252,Female,1,Masters,Standard,Not completed,71,71,61.0,67
2024-12-03 02:22:28.577710595,9490,Male,2,Associates,Standard,Not completed,62,59,67.0,67
2024-12-03 02:23:45.752370482,20760,Female,2,High School,Standard,Not completed,79,83,73.0,62
2024-12-03 02:25:02.927030369,15847,Female,3,Bachelors,Standard,Not completed,75,78,69.0,71
2024-12-03 02:26:20.101690257,28110,Female,3,Masters,Standard,Not completed,47,41,36.0,30
2024-12-03 02:27:37.276350144,7282,Female,2,Associates,Free or Reduced,Not completed,87,87,75.0,73
2024-12-03 02:28:54.451010031,2926,Male,2,Some College,Standard,Not completed,62,56,63.0,68
2024-12-03 02:30:11.625669919,22416,Female,2,Bachelors,Free or Reduced,Not completed,68,68,57.0,53
2024-12-03 02:31:28.800329806,9825,Female,0,Some High School,Free or Reduced,Completed,42,50,40.0,32
2024-12-03 02:32:45.974989693,9479,Female,0,High School,Standard,Not completed,39,44,39.0,38
2024-12-03 02:34:03.149649581,8733,Female,3,Some College,Standard,Not completed,76,78,69.0,69
2024-12-03 02:35:20.324309468,26627,Female,2,High School,Free or Reduced,Not completed,46,48,41.0,35
2024-12-03 02:36:37.498969355,18812,Male,0,High School,Standard,Not completed,48,47,55.0,61
2024-12-03 02:37:54.673629243,20734,Male,2,Some College,Free or Reduced,Not completed,38,45,50.0,58
2024-12-03 02:39:11.848289130,16874,Male,1,Some College,Free or Reduced,Not completed,52,49,55.0,61
2024-12-03 02:40:29.022949017,20081,Female,3,Associates,Standard,Completed,55,59,47.0,51
2024-12-03 02:41:46.197608905,2013,Male,5,Bachelors,Standard,Not completed,100,92,95.0,100
2024-12-03 02:43:03.372268792,28482,Male,3,Bachelors,Free or Reduced,Not completed,71,68,72.0,68
2024-12-03 02:44:20.546928679,21035,Male,5,High School,Standard,Not completed,57,56,65.0,65
2024-12-03 02:45:37.721588566,5677,Female,2,Masters,Free or Reduced,Completed,91,96,82.0,87
2024-12-03 02:46:54.896248454,947,Female,3,Some College,Free or Reduced,Not completed,58,60,49.0,49
2024-12-03 02:48:12.070908341,28106,Female,3,High School,Standard,Not completed,54,61,48.0,52
2024-12-03 02:49:29.245568228,2147,Male,3,Associates,Standard,Completed,60,56,64.0,53
2024-12-03 02:50:46.420228116,8788,Female,2,Bachelors,Free or Reduced,Not completed,91,86,75.0,87
2024-12-03 02:52:03.594888003,19089,Male,5,High School,Standard,Completed,89,90,93.0,94
2024-12-03 02:53:20.769547890,7129,Female,2,Masters,Free or Reduced,Completed,97,95,87.0,82
2024-12-03 02:54:37.944207778,23618,Female,3,Some High School,Standard,Not completed,74,72,62.0,59
2024-12-03 02:55:55.118867665,26183,Female,1,High School,Free or Reduced,Completed,83,85,75.0,62
2024-12-03 02:57:12.293527552,9699,Male,2,High School,Standard,Not completed,48,49,55.0,58
2024-12-03 02:58:29.468187440,24590,Male,3,Associates,Free or Reduced,Not completed,71,68,72.0,69
2024-12-03 02:59:46.642847327,10955,Female,2,Some College,Standard,Not completed,89,90,80.0,81
2024-12-03 03:01:03.817507214,6841,Female,3,Bachelors,Standard,Completed,83,92,82.0,78
2024-12-03 03:02:20.992167102,17194,Male,5,Some High School,Standard,Completed,64,70,79.0,82
2024-12-03 03:03:38.166826989,29544,Female,2,Some College,Standard,Completed,76,81,68.0,54
2024-12-03 03:04:55.341486876,16696,Female,3,Masters,Free or Reduced,Completed,65,71,58.0,62
2024-12-03 03:06:12.516146764,2073,Male,2,Associates,Standard,Not completed,70,64,71.0,84
2024-12-03 03:07:29.690806651,9730,Male,0,Associates,Standard,Not completed,46,48,54.0,55
2024-12-03 03:08:46.865466538,26604,Female,3,High School,Standard,Not completed,70,63,60.0,57
2024-12-03 03:10:04.040126425,26260,Male,0,Some College,Free or Reduced,Completed,50,50,53.0,54
2024-12-03 03:11:21.214786313,7734,Female,2,Bachelors,Free or Reduced,Not completed,43,45,39.0,33
2024-12-03 03:12:38.389446200,885,Female,2,Associates,Standard,Completed,76,80,68.0,62
2024-12-03 03:13:55.564106087,18174,Female,5,Associates,Free or Reduced,Not completed,62,61,53.0,66
2024-12-03 03:15:12.738765975,11334,Male,0,Some College,Free or Reduced,Completed,65,62,67.0,63
2024-12-03 03:16:29.913425862,14621,Female,2,Some High School,Standard,Completed,69,73,64.0,61
2024-12-03 03:17:47.088085749,15332,Male,2,High School,Free or Reduced,Not completed,82,74,79.0,81
2024-12-03 03:19:04.262745637,7329,Male,5,Some College,Free or Reduced,Not completed,81,80,85.0,96
2024-12-03 03:20:21.437405524,10200,Female,1,Some High School,Standard,Completed,82,85,75.0,68
2024-12-03 03:21:38.612065411,19838,Male,3,Masters,Free or Reduced,Not completed,37,32,41.0,35
2024-12-03 03:22:55.786725299,3895,Male,2,Bachelors,Free or Reduced,Not completed,86,77,81.0,73
2024-12-03 03:24:12.961385186,27545,Female,2,High School,Standard,Completed,37,46,39.0,42
2024-12-03 03:25:30.136045073,23451,Male,1,Associates,Standard,Completed,87,97,92.0,92
2024-12-03 03:26:47.310704961,29431,Female,2,Some College,Standard,Not completed,94,89,77.0,79
2024-12-03 03:28:04.485364848,21505,Female,3,Some College,Free or Reduced,Completed,92,87,75.0,70
2024-12-03 03:29:21.660024735,8249,Female,1,Some High School,Standard,Completed,74,73,64.0,67
2024-12-03 03:30:38.834684623,21466,Female,1,High School,Free or Reduced,Completed,75,71,58.0,52
2024-12-03 03:31:56.009344510,18029,Male,1,Some College,Free or Reduced,Not completed,73,66,70.0,62
2024-12-03 03:33:13.184004397,8012,Female,2,High School,Standard,Not completed,76,77,69.0,66
2024-12-03 03:34:30.358664284,29903,Male,2,Bachelors,Standard,Not completed,94,94,94.0,89
2024-12-03 03:35:47.533324172,10591,Male,5,High School,Standard,Not completed,80,67,87.0,81
2024-12-03 03:37:04.707984059,26008,Male,3,High School,Standard,Completed,78,83,81.0,86
2024-12-03 03:38:21.882643946,23589,Male,2,Bachelors,Free or Reduced,Completed,73,75,71.0,73
2024-12-03 03:39:39.057303834,24102,Female,2,Associates,Standard,Not completed,74,77,69.0,80
2024-12-03 03:40:56.231963721,1468,Male,1,Some College,Standard,Not completed,40,37,45.0,42
2024-12-03 03:42:13.406623608,16854,Female,3,Bachelors,Free or Reduced,Completed,92,89,76.0,71
2024-12-03 03:43:30.581283496,10550,Male,2,Masters,Standard,Not completed,75,71,78.0,80
2024-12-03 03:44:47.755943383,2722,Female,2,Bachelors,Free or Reduced,Completed,80,81,71.0,60
2024-12-03 03:46:04.930603270,5419,Female,2,High School,Standard,Not completed,70,69,61.0,63
2024-12-03 03:47:22.105263158,27137,Male,2,Masters,Free or Reduced,Not completed,88,81,82.0,88
2024-12-03 03:48:39.279923045,17548,Male,2,Associates,Standard,Completed,58,60,64.0,57
2024-12-03 03:49:56.454582932,29256,Female,2,Some College,Standard,Not completed,65,64,57.0,60
2024-12-03 03:51:13.629242820,28241,Female,2,Some College,Free or Reduced,Completed,61,66,55.0,55
2024-12-03 03:52:30.803902707,21059,Male,5,Associates,Standard,Completed,92,87,93.0,93
2024-12-03 03:53:47.978562594,12673,Male,3,High School,Standard,Not completed,56,52,61.0,65
2024-12-03 03:55:05.153222482,6041,Male,1,Some College,Standard,Not completed,53,53,61.0,59
2024-12-03 03:56:22.327882369,12061,Female,2,Associates,Standard,Completed,78,76,67.0,68
2024-12-03 03:57:39.502542256,14588,Female,2,Masters,Standard,Completed,75,78,67.0,70
2024-12-03 03:58:56.677202143,30016,Male,1,Associates,Standard,Not completed,81,71,84.0,78
2024-12-03 04:00:13.851862031,30516,Female,1,High School,Free or Reduced,Completed,87,84,75.0,66
2024-12-03 04:01:31.026521918,18635,Female,5,Some College,Standard,Not completed,57,55,50.0,58
2024-12-03 04:02:48.201181805,2161,Male,1,High School,Standard,Completed,61,63,69.0,70
2024-12-03 04:04:05.375841693,16925,Female,2,Some College,Standard,Not completed,60,59,52.0,58
2024-12-03 04:05:22.550501580,21058,Female,3,Bachelors,Standard,Not completed,98,98,90.0,83
2024-12-03 04:06:39.725161467,9247,Female,1,High School,Free or Reduced,Completed,56,57,48.0,36
2024-12-03 04:07:56.899821355,27278,Female,3,Bachelors,Standard,Not completed,75,76,69.0,63
2024-12-03 04:09:14.074481242,29808,Female,5,Associates,Standard,Completed,83,83,78.0,72
2024-12-03 04:10:31.249141129,13892,Female,2,Some High School,Standard,Not completed,77,72,63.0,61
2024-12-03 04:11:48.423801017,15733,Female,2,Associates,Standard,Not completed,73,70,62.0,66
2024-12-03 04:13:05.598460904,10116,Female,2,Bachelors,Standard,Not completed,64,67,58.0,52
2024-12-03 04:14:22.773120791,7265,Male,2,Some High School,Free or Reduced,Completed,48,46,51.0,52
2024-12-03 04:15:39.947780679,26580,Female,3,Masters,Standard,Not completed,75,83,71.0,76
2024-12-03 04:16:57.122440566,29152,Male,5,Bachelors,Free or Reduced,Not completed,59,58,60.0,80
2024-12-03 04:18:14.297100453,17459,Female,2,Some High School,Standard,Completed,91,95,82.0,74
2024-12-03 04:19:31.471760341,9307,Female,2,High School,Standard,Not completed,80,82,71.0,69
2024-12-03 04:20:48.646420228,3936,Male,2,Associates,Free or Reduced,Not completed,62,54,61.0,58
2024-12-03 04:22:05.821080115,11725,Female,1,Some College,Free or Reduced,Not completed,38,37,30.0,33
2024-12-03 04:23:22.995740003,28286,Male,3,Associates,Free or Reduced,Not completed,79,75,77.0,72
2024-12-03 04:24:40.170399890,15043,Male,0,Some High School,Free or Reduced,Not completed,40,35,44.0,42
2024-12-03 04:25:57.345059777,4207,Female,3,Bachelors,Free or Reduced,Not completed,64,54,48.0,49
2024-12-03 04:27:14.519719664,14033,Male,3,Some College,Free or Reduced,Not completed,31,27,36.0,36
2024-12-03 04:28:31.694379552,2149,Female,2,Some College,Standard,Not completed,77,72,63.0,77
2024-12-03 04:29:48.869039439,22289,Female,3,Some High School,Standard,Not completed,77,80,71.0,69
2024-12-03 04:31:06.043699326,22157,Male,2,Masters,Free or Reduced,Not completed,63,53,61.0,54
2024-12-03 04:32:23.218359214,74,Male,2,Some High School,Standard,Not completed,49,41,51.0,49
2024-12-03 04:33:40.393019101,24562,Female,1,Associates,Standard,Not completed,85,84,75.0,67
2024-12-03 04:34:57.567678988,4016,Male,1,High School,Standard,Completed,66,60,68.0,58
2024-12-03 04:36:14.742338876,27339,Male,3,Associates,Free or Reduced,Not completed,49,40,48.0,40
2024-12-03 04:37:31.916998763,13041,Male,0,Some High School,Standard,Completed,45,54,59.0,58
2024-12-03 04:38:49.091658650,14595,Female,3,Associates,Standard,Not completed,77,79,69.0,63
2024-12-03 04:40:06.266318538,3932,Female,5,Some College,Free or Reduced,Not completed,69,72,63.0,68
2024-12-03 04:41:23.440978425,14670,Female,1,Associates,Standard,Not completed,53,52,45.0,50
2024-12-03 04:42:40.615638312,26638,Female,0,Associates,Standard,Not completed,89,96,83.0,96
2024-12-03 04:43:57.790298200,21111,Male,5,Some College,Standard,Not completed,79,72,88.0,84
2024-12-03 04:45:14.964958087,23518,Male,2,High School,Standard,Not completed,61,57,63.0,70
2024-12-03 04:46:32.139617974,15502,Male,1,Associates,Free or Reduced,Not completed,51,49,55.0,55
2024-12-03 04:47:49.314277862,27790,Male,5,Some High School,Standard,Completed,69,73,84.0,72
2024-12-03 04:49:06.488937749,2509,Male,3,Masters,Free or Reduced,Completed,43,54,53.0,53
2024-12-03 04:50:23.663597636,7281,Male,5,High School,Standard,Not completed,62,58,65.0,67
2024-12-03 04:51:40.838257523,9244,Female,3,Bachelors,Free or Reduced,Not completed,65,72,59.0,47
2024-12-03 04:52:58.012917411,25389,Male,1,High School,Standard,Not completed,51,42,52.0,60
2024-12-03 04:54:15.187577298,4067,Female,3,Some High School,Standard,Not completed,70,71,61.0,61
2024-12-03 04:55:32.362237185,20104,Male,5,Bachelors,Free or Reduced,Not completed,65,58,63.0,70
2024-12-03 04:56:49.536897073,13100,Female,3,Associates,Standard,Not completed,56,62,51.0,50
2024-12-03 04:58:06.711556960,3145,Male,3,Masters,Standard,Completed,100,100,96.0,100
2024-12-03 04:59:23.886216847,27006,Male,1,Masters,Free or Reduced,Not completed,73,70,72.0,74
2024-12-03 05:00:41.060876735,17513,Male,1,High School,Standard,Completed,45,43,50.0,55
2024-12-03 05:01:58.235536622,8697,Female,2,High School,Standard,Not completed,84,76,70.0,70
2024-12-03 05:03:15.410196509,5131,Male,2,Some College,Standard,Completed,61,61,65.0,60
2024-12-03 05:04:32.584856397,16924,Female,3,Some High School,Free or Reduced,Not completed,67,64,56.0,48
2024-12-03 05:05:49.759516284,20619,Female,2,Masters,Standard,Not completed,88,84,75.0,75
2024-12-03 05:07:06.934176171,7396,Male,1,Some College,Free or Reduced,Completed,76,84,73.0,82
2024-12-03 05:08:24.108836059,23032,Male,1,Associates,Standard,Not completed,54,44,54.0,58
2024-12-03 05:09:41.283495946,11560,Female,3,Associates,Standard,Not completed,94,92,85.0,93
2024-12-03 05:10:58.458155833,17138,Male,3,Some High School,Standard,Completed,87,93,91.0,91
2024-12-03 05:12:15.632815721,22577,Female,3,Some High School,Free or Reduced,Not completed,61,62,50.0,59
2024-12-03 05:13:32.807475608,25732,Female,3,Some High School,Standard,Completed,93,91,84.0,73
2024-12-03 05:14:49.982135495,26764,Female,3,Some College,Standard,Not completed,80,82,72.0,71
2024-12-03 05:16:07.156795382,2542,Male,1,Associates,Free or Reduced,Not completed,81,72,78.0,89
2024-12-03 05:17:24.331455270,6073,Female,3,Some College,Free or Reduced,Completed,80,81,71.0,71
2024-12-03 05:18:41.506115157,23129,Male,2,Some College,Free or Reduced,Not completed,45,41,48.0,44
2024-12-03 05:19:58.680775044,20409,Female,3,Associates,Standard,Completed,66,67,58.0,51
2024-12-03 05:21:15.855434932,237,Female,3,Some High School,Standard,Completed,60,74,62.0,64
2024-12-03 05:22:33.030094819,20655,Female,3,Bachelors,Free or Reduced,Not completed,80,81,72.0,77
2024-12-03 05:23:50.204754706,16484,Male,2,Associates,Standard,Not completed,56,53,61.0,61
2024-12-03 05:25:07.379414594,26038,Female,1,Some College,Free or Reduced,Not completed,63,63,54.0,50
2024-12-03 05:26:24.554074481,24479,Male,1,High School,Free or Reduced,Not completed,64,58,63.0,58
2024-12-03 05:27:41.728734368,5192,Female,2,Some College,Standard,Not completed,62,66,57.0,59
2024-12-03 05:28:58.903394256,4766,Female,5,Bachelors,Free or Reduced,Not completed,76,76,71.0,68
2024-12-03 05:30:16.078054143,1620,Female,1,Bachelors,Standard,Not completed,57,59,50.0,53
2024-12-03 05:31:33.252714030,8793,Male,2,Masters,Standard,Completed,55,51,57.0,55
2024-12-03 05:32:50.427373918,21301,Female,5,Some High School,Standard,Not completed,90,92,83.0,89
2024-12-03 05:34:07.602033805,1308,Female,2,Some College,Standard,Not completed,68,70,61.0,63
2024-12-03 05:35:24.776693692,14374,Female,1,Some College,Standard,Completed,90,100,88.0,91
2024-12-03 05:36:41.951353580,1582,Female,3,Bachelors,Standard,Completed,82,93,82.0,78
2024-12-03 05:37:59.126013467,25644,Female,3,Some College,Standard,Not completed,52,49,44.0,39
2024-12-03 05:39:16.300673354,2431,Male,2,Some College,Standard,Not completed,60,62,68.0,65
2024-12-03 05:40:33.475333241,29876,Female,2,Associates,Free or Reduced,Not completed,82,75,70.0,71
2024-12-03 05:41:50.649993129,1044,Male,5,Some High School,Standard,Completed,67,67,77.0,76
2024-12-03 05:43:07.824653016,27911,Male,2,Some High School,Free or Reduced,Completed,56,49,52.0,55
2024-12-03 05:44:24.999312903,5009,Female,3,Some College,Free or Reduced,Not completed,48,55,45.0,46
2024-12-03 05:45:42.173972791,17871,Female,1,High School,Standard,Completed,92,87,76.0,74
2024-12-03 05:46:59.348632678,7633,Female,2,High School,Standard,Completed,65,69,59.0,68
2024-12-03 05:48:16.523292565,10931,Female,1,Some High School,Standard,Not completed,79,77,71.0,61
2024-12-03 05:49:33.697952453,25050,Male,2,High School,Standard,Not completed,58,51,60.0,61
2024-12-03 05:50:50.872612340,5795,Male,1,Some College,Free or Reduced,Completed,61,61,63.0,65
2024-12-03 05:52:08.047272227,5491,Male,3,Associates,Free or Reduced,Not completed,69,65,70.0,71
